시도교육청,교육지원청,학교명,학교급,설립구분,학교특성,개교기념일,학교도로명 주소,전화번호,홈페이지 주소,24년 학생수,24년 1인당 기본적 교육활동비,24년 1인당 선택적 교육활동비,24년 1인당 교육비,23년 학생수,23년 1인당 기본적 교육활동비,23년 1인당 선택적 교육활동비,23년 1인당 교육비,22년 학생수,22년 1인당 기본적 교육활동비,22년 1인당 선택적 교육활동비,22년 1인당 교육비
서울특별시교육청,서울특별시성북강북교육지원청,번동중학교,중학교,공립,,19920428.0,서울특별시 강북구 오현로35길 87,02-945-0168,http://beondong.sen.ms.kr,481.0,879570.2723492725,278743.3471933472,1158313.6195426197,478.0,907433.9163179917,328409.8535564854,1235843.7698744773,487.0,654470.5133470226,292387.39219712524,946857.9055441478
서울특별시교육청,서울특별시중부교육지원청,보성여자중학교,중학교,사립,,19071010.0,서울특별시 용산구 신흥로3가길 66,02-793-0053,http://bosung-g.sen.ms.kr,195.0,794787.7538461537,438145.43589743593,1232933.1897435896,222.0,1224758.0225225226,514749.8783783784,1739507.9009009013,242.0,998403.9049586776,346026.3801652893,1344430.285123967
서울특별시교육청,서울특별시강동송파교육지원청,보성중학교,중학교,사립,,19060905.0,서울특별시 송파구 양재대로 1278,02-2152-2513,http://posung.sen.ms.kr/,333.0,859309.2792792794,754179.6396396396,1613488.9189189188,356.0,1013989.9719101124,637003.5196629213,1650993.4915730336,404.0,582719.4801980198,430446.8811881188,1013166.3613861386
서울특별시교육청,서울특별시강동송파교육지원청,보인중학교,중학교,사립,,19080608.0,서울특별시 송파구 오금로49길 18,02-449-6017,http://boin.sen.ms.kr,481.0,682657.9563409564,818923.5634095635,1501581.5197505197,494.0,664991.6558704453,1053830.866396761,1718822.5222672063,541.0,457745.1072088725,802488.8724584102,1260233.979667283
서울특별시교육청,서울특별시동작관악교육지원청,봉림중학교,중학교,공립,,19890421.0,서울특별시 관악구 장군봉길 72,02-888-1281,http://bongrim.sen.ms.kr,253.0,1186190.9407114624,207914.26877470355,1394105.209486166,263.0,1471359.3117870723,260218.85931558936,1731578.1711026616,282.0,1113511.439716312,234348.97872340423,1347860.4184397163
서울특별시교육청,서울특별시강서양천교육지원청,봉영여자중학교,중학교,사립,,19511008.0,서울특별시 양천구 목동동로2길 68,02-2648-7124,bongyoung.sen.ms.kr,489.0,677794.6421267893,47098.404907975455,724893.0470347648,489.0,671339.9979550103,71384.51942740286,742724.5173824131,491.0,501629.05906313646,59012.0366598778,560641.0957230142
서울특별시교육청,서울특별시동작관악교육지원청,봉원중학교,중학교,공립,,19691111.0,서울특별시 관악구 관악로24가길 15,02-879-1543,https://bongwon.sen.ms.kr,457.0,555580.6980306346,140365.25164113785,695945.9496717724,477.0,676934.8700209644,255349.99580712788,932284.8658280924,498.0,937733.9357429718,285514.8052208835,1223248.7409638553
서울특별시교육청,서울특별시강남서초교육지원청,봉은중학교,중학교,공립,,19860429.0,서울특별시 강남구 영동대로128길 59,02-547-5628,http://bongeun.sen.ms.kr,274.0,816349.8540145985,125968.64963503648,942318.503649635,288.0,1092242.59375,238897.32638888888,1331139.920138889,326.0,959325.3496932515,220527.9110429448,1179853.2607361963
서울특별시교육청,서울특별시동부교육지원청,봉화중학교,중학교,공립,,19850501.0,서울특별시 중랑구 망우로70길 89,02-434-0210,http://ibonghwa.sen.ms.kr,248.0,1185194.036290323,237868.17741935485,1423062.2137096776,263.0,1445392.9353612168,334097.49049429654,1779490.4258555134,282.0,1162690.6382978724,343039.1843971631,1505729.8226950355
서울특별시교육청,서울특별시북부교육지원청,북서울중학교,중학교,공립,,19851208.0,서울특별시 도봉구 도봉로169가길 33,02-956-1004,https://bukseoul.sen.ms.kr,405.0,739119.9777777777,114195.25925925926,853315.237037037,441.0,943766.3310657596,165070.0,1108836.3310657595,436.0,710709.6215596331,146435.18348623853,857144.8050458715
서울특별시교육청,서울특별시성북강북교육지원청,북악중학교,중학교,공립,,19840427.0,서울특별시 성북구 정릉로12길 41,02-910-2311,http://bugak.sen.ms.kr,340.0,845627.638235294,126214.64705882352,971842.2852941176,341.0,1007394.3167155426,250439.2815249267,1257833.5982404691,358.0,663072.033519553,294493.6033519553,957565.6368715084
서울특별시교육청,서울특별시서부교육지원청,불광중학교,중학교,공립,,19740920.0,서울특별시 은평구 불광로 180,02-384-6591,http://bulgwang.sen.ms.kr,525.0,692209.8095238095,383709.33333333326,1075919.1428571427,519.0,810913.0712909441,415034.373795761,1225947.4450867053,549.0,528863.1876138434,299474.9908925319,828338.1785063754
서울특별시교육청,서울특별시북부교육지원청,불암중학교,중학교,공립,,19930301.0,서울특별시 노원구 한글비석로5길 45,02-975-4047,https://bulam.sen.ms.kr,953.0,468619.47219307447,64507.047219307446,533126.519412382,989.0,446111.76946410513,101577.51061678462,547689.2800808898,1045.0,300049.77033492824,77654.8995215311,377704.66985645937
서울특별시교육청,서울특별시동작관악교육지원청,사당중학교,중학교,공립,,19840502.0,서울특별시 동작구 사당로9가길 58,02-537-7157,http://sadang.sen.ms.kr,501.0,753011.0538922156,666647.2055888224,1419658.259481038,485.0,793823.0206185566,727003.030927835,1520826.0515463916,502.0,987280.810756972,476151.03585657367,1463431.846613546
서울특별시교육청,서울특별시성북강북교육지원청,삼각산중학교,중학교,공립,,20030301.0,서울특별시 강북구 삼양로19길 141,02-944-4999,http://samgaksan.sen.ms.kr,998.0,540070.4509018036,128053.75751503004,668124.2084168337,991.0,589896.8990918264,161608.21392532796,751505.1130171544,984.0,626275.6666666665,121696.64634146342,747972.31300813
서울특별시교육청,서울특별시성북강북교육지원청,삼선중학교,중학교,공립,,19600503.0,서울특별시 성북구 동소문로3길 69,02-742-1147,http://samseon.sen.ms.kr,321.0,751358.691588785,803597.214953271,1554955.906542056,388.0,823270.1520618557,853025.618556701,1676295.7706185563,394.0,615081.1167512691,750737.233502538,1365818.3502538071
서울특별시교육청,서울특별시동작관악교육지원청,삼성중학교,중학교,공립,,19700801.0,서울특별시 관악구 신림로3가길 39-24,"02-871-6242,6243",http://samsung.sen.ms.kr,243.0,1004588.7242798354,165259.62962962964,1169848.353909465,248.0,1487591.2056451612,258717.21774193548,1746308.4233870967,266.0,757767.3684210525,231805.8270676692,989573.1954887216
서울특별시교육청,서울특별시강서양천교육지원청,삼정중학교,중학교,공립,,19940504.0,서울특별시 강서구 금낭화로 210,02-2666-6033,http://samjeong.sen.ms.kr,281.0,823897.6797153025,272060.2846975089,1095957.9644128114,303.0,956628.6468646864,390610.7260726073,1347239.3729372935,309.0,618002.8802588996,369992.58899676375,987995.4692556633
서울특별시교육청,서울특별시북부교육지원청,상경중학교,중학교,공립,,19890427.0,서울특별시 노원구 동일로227길 61,02-939-3951,https://sanggyung.sen.ms.kr/,468.0,670252.1794871795,242506.55982905984,912758.7393162393,466.0,794870.9785407725,309921.75965665234,1104792.738197425,521.0,452196.2284069098,306469.7120921305,758665.9404990403
서울특별시교육청,서울특별시북부교육지원청,상계제일중학교,중학교,공립,,19710116.0,서울특별시 노원구 덕릉로86길 29-15,02-930-3543,http://sanggyejeil.sen.ms.kr,503.0,633773.2803180915,334607.6719681909,968380.9522862824,495.0,618290.6666666665,319824.9494949495,938115.616161616,531.0,661905.077212806,303046.4595103578,964951.5367231637
서울특별시교육청,서울특별시북부교육지원청,상계중학교,중학교,공립,,19860501.0,서울특별시 노원구 노원로 398,02-936-6450,http://sanggye.sen.ms.kr,444.0,636679.8198198198,90242.07207207209,726921.8918918918,503.0,849712.8906560636,101475.00994035784,951187.9005964214,514.0,675007.4630350195,137177.1206225681,812184.5836575875
서울특별시교육청,서울특별시동작관악교육지원청,상도중학교,중학교,공립,,19681023.0,서울특별시 동작구 사당로2가길 72,02-5808-900,http://seoulsangdo.sen.ms.kr,443.0,819107.1331828441,176742.79909706546,995849.9322799096,436.0,709627.6146788992,274870.75688073394,984498.371559633,478.0,888273.1171548116,232555.1255230125,1120828.2426778243
서울특별시교육청,서울특별시중부교육지원청,상명대학교사범대학부속여자중학교,중학교,사립,,19661117.0,서울특별시 종로구 홍지문2길 20,02-394-8672,https://sangmyung-agm.sen.ms.kr,239.0,861393.9832635984,326264.22594142257,1187658.2092050207,259.0,980314.606177606,378903.1235521236,1359217.7297297297,264.0,757612.4431818182,376046.55681818177,1133659.0
서울특별시교육청,서울특별시북부교육지원청,상명중학교,중학교,사립,,19371201.0,서울특별시 노원구 덕릉로 553,02-971-6213,http://sangmyung.sen.ms.kr,773.0,636598.3596377749,685581.0012936611,1322179.360931436,810.0,774150.1888888889,692547.9432098764,1466698.1320987656,811.0,370538.29963008635,715283.3538840937,1085821.65351418
서울특별시교육청,서울특별시동부교육지원청,상봉중학교,중학교,공립,,20010506.0,서울특별시 중랑구 상봉중앙로8나길 28,02-436-4316,https://sangbong.sen.ms.kr,659.0,454852.7617602428,285905.2943854325,740758.0561456752,691.0,472430.8393632417,182834.8538350217,655265.6931982634,686.0,550330.0247813411,209852.56559766765,760182.5903790088
서울특별시교육청,서울특별시서부교육지원청,상신중학교,중학교,공립,,19850506.0,서울특별시 은평구 증산로15길 61,02-305-5139,http://sangsin.sen.ms.kr,326.0,810141.1963190183,132042.4079754601,942183.6042944784,287.0,1163117.857142857,274804.39024390245,1437922.2473867596,317.0,1050244.3690851736,252363.31861198737,1302607.687697161
서울특별시교육청,서울특별시서부교육지원청,상암중학교,중학교,공립,,20070605.0,서울특별시 마포구 상암산로1길 26,02-375-5300,http://sangam.sen.ms.kr,931.0,294822.66380236304,78573.21160042964,373395.8754027927,1018.0,512351.9253438114,174522.69155206287,686874.6168958743,1061.0,340186.1866163996,84507.27615457115,424693.4627709708
서울특별시교육청,서울특별시북부교육지원청,상원중학교,중학교,공립,,19930607.0,서울특별시 노원구 수락산로 182,02-930-0761,http://sangwon.sen.ms.kr,372.0,767331.3306451613,94689.08602150537,862020.4166666667,396.0,880655.0,169061.66666666666,1049716.6666666667,414.0,831590.152173913,100603.7922705314,932193.9444444444
서울특별시교육청,서울특별시강동송파교육지원청,상일중학교,중학교,사립,,19790221.0,서울특별시 강동구 천호대로219길 61,02-428-0735,http://sangil.sen.ms.kr,515.0,821782.0601941748,220793.06213592237,1042575.1223300972,506.0,724055.6007905138,227161.34387351776,951216.9446640317,461.0,469154.0911062907,149577.76572668113,618731.8568329718
서울특별시교육청,서울특별시동작관악교육지원청,상현중학교,중학교,공립,,19681002.0,서울특별시 동작구 사당로2길 2-19,02-815-5375,http://sanghyun.sen.ms.kr,494.0,648927.9736842106,139730.5829959514,788658.556680162,511.0,735888.3600782778,205371.9178082192,941260.2778864971,537.0,889537.2737430166,203668.62197392923,1093205.895716946
서울특별시교육청,서울특별시성북강북교육지원청,서라벌중학교,중학교,사립,,19560305.0,서울특별시 강북구 삼양로155길 37-9,070-8280-4600,http://sorabol.sen.ms.kr,282.0,819191.3617021277,271392.13120567374,1090583.4929078014,320.0,1157681.46875,335230.10625,1492911.575,346.0,848981.2312138728,400525.9971098266,1249507.2283236994
서울특별시교육청,서울특별시강남서초교육지원청,서문여자중학교,중학교,사립,,19781229.0,서울특별시 서초구 동광로12길 84,02-3015-3600,https://suhmoon.sen.ms.kr/,606.0,654761.2541254126,170058.97689768978,824820.2310231023,627.0,649152.966507177,144672.8389154705,793825.8054226475,640.0,326982.390625,127927.828125,454910.21875
서울특별시교육청,서울특별시서부교육지원청,서연중학교,중학교,공립,,19850506.0,서울특별시 서대문구 연희로11마길 9-6,02-332-7376,http://seoyun.sen.ms.kr,251.0,891254.1434262949,153134.06374501993,1044388.2071713147,251.0,1448446.2948207173,157243.187250996,1605689.4820717133,250.0,1051373.6,148815.48,1200189.08
서울특별시교육청,서울특별시강남서초교육지원청,서운중학교,중학교,공립,,19820501.0,서울특별시 서초구 서운로 115,02-3473-2701,http://seoun.sen.ms.kr,1125.0,702938.6168888889,167685.50311111112,870624.12,1160.0,725903.5387931033,198807.23448275865,924710.773275862,1170.0,334209.17264957266,172809.88034188034,507019.052991453
서울특별시교육청,서울특별시동작관악교육지원청,서울문영여자중학교,중학교,사립,,19360929.0,서울특별시 관악구 관악로 85,02-871-8921,http://smy.sen.ms.kr,210.0,1014792.8714285714,388009.8095238095,1402802.6809523809,234.0,713784.1111111111,382243.85470085463,1096027.9658119658,253.0,520695.1699604743,339372.60079051385,860067.7707509882
서울특별시교육청,서울특별시서부교육지원청,서울여자중학교,중학교,공립,,19550302.0,서울특별시 마포구 백범로25길 34,02-716-5041,https://seoul.sen.ms.kr,647.0,1077506.6816074187,221137.7403400309,1298644.42194745,652.0,898957.7622699386,174535.9662576687,1073493.7285276074,662.0,566402.0966767372,108955.13595166164,675357.2326283988
서울특별시교육청,서울특별시강동송파교육지원청,서울체육중학교,중학교,공립,,20040301.0,서울특별시 송파구 강동대로 232,02-2140-9801,http://cheyuk.sen.ms.kr/,163.0,0.0,0.0,0.0,158.0,0.0,0.0,0.0,162.0,0.0,0.0,0.0
서울특별시교육청,서울특별시강남서초교육지원청,서일중학교,중학교,공립,,19870430.0,서울특별시 서초구 서운로21길 2,02-3482-9663,http://seoil.sen.ms.kr,1030.0,630148.9417475729,78418.54368932039,708567.4854368933,1059.0,666548.2625118035,156758.07365439093,823306.3361661944,1061.0,342594.1847313855,134425.06126295947,477019.24599434494
서울특별시교육청,서울특별시강남서초교육지원청,서초중학교,중학교,공립,,19790830.0,서울특별시 서초구 반포대로13길 48,02-583-0105,http://seocho.sen.ms.kr,619.0,484215.6138933764,290906.5266558966,775122.140549273,696.0,488201.40229885053,243282.39942528732,731483.801724138,690.0,438967.884057971,322460.82608695654,761428.7101449275
서울특별시교육청,서울특별시성북강북교육지원청,석관중학교,중학교,공립,,19821209.0,서울특별시 성북구 한천로 526,02-962-2276,http://seokgwan.sen.ms.kr,534.0,680506.0599250937,923578.7827715357,1604084.8426966292,517.0,1047609.675048356,969329.7292069632,2016939.4042553192,548.0,590988.2135036497,931946.961678832,1522935.1751824818
